Game,Level,Result,Num of steps,Time
763,easy,0,33,0.03448915481567383
764,easy,0,25,0.018156051635742188
765,easy,1,4,0.0034601688385009766
766,easy,1,5,0.0052030086517333984
767,easy,1,3,0.0020689964294433594
768,easy,0,22,0.021154165267944336
769,easy,0,33,0.03277301788330078
770,easy,0,23,0.01901531219482422
771,easy,0,26,0.019375324249267578
772,easy,0,24,0.016623735427856445
773,easy,0,24,0.015205144882202148
774,easy,0,21,0.015202045440673828
775,easy,0,27,0.02395915985107422
776,easy,0,27,0.024809837341308594
777,easy,0,31,0.027034282684326172
778,easy,0,31,0.03215384483337402
779,easy,0,29,0.025397062301635742
780,easy,1,4,0.0037429332733154297
781,easy,0,30,0.023315906524658203
782,easy,0,27,0.021281957626342773
783,easy,0,26,0.019363880157470703
784,easy,0,22,0.018254995346069336
785,easy,0,20,0.013105154037475586
786,easy,0,20,0.02900409698486328
787,easy,0,35,0.0245511531829834
788,easy,0,31,0.028382062911987305
789,easy,0,23,0.01784515380859375
790,easy,0,17,0.010271072387695312
791,easy,0,21,0.01252889633178711
792,easy,0,31,0.026845216751098633
793,easy,0,13,0.019233226776123047
794,easy,0,28,0.022011280059814453
795,easy,0,28,0.019418954849243164
796,easy,0,24,0.016490936279296875
797,easy,0,15,0.009840011596679688
798,easy,0,35,0.03794693946838379
799,easy,1,3,0.0025882720947265625
800,easy,0,33,0.02554488182067871
801,easy,1,15,0.008982658386230469
802,easy,0,29,0.028631210327148438
803,easy,0,32,0.034020185470581055
804,easy,0,30,0.021611928939819336
805,easy,0,23,0.02318120002746582
806,easy,0,25,0.019865989685058594
807,easy,1,4,0.0033190250396728516
808,easy,0,20,0.011995792388916016
809,easy,0,28,0.017889022827148438
810,easy,0,23,0.014258861541748047
811,easy,0,29,0.0189211368560791
812,easy,0,27,0.029758930206298828
813,easy,0,22,0.012765884399414062
814,easy,0,29,0.030388355255126953
815,easy,0,34,0.024934768676757812
816,easy,1,3,0.002485036849975586
817,easy,1,24,0.018404245376586914
818,easy,0,34,0.026342153549194336
819,easy,0,32,0.03849482536315918
820,easy,0,33,0.033933162689208984
821,easy,0,18,0.010957956314086914
822,easy,0,32,0.031076908111572266
823,easy,0,27,0.03440380096435547
824,easy,0,33,0.020612239837646484
825,easy,1,4,0.003551006317138672
826,easy,0,39,0.034533023834228516
827,easy,0,24,0.015622854232788086
828,easy,0,27,0.019949913024902344
829,easy,0,36,0.02775716781616211
830,easy,0,29,0.0259249210357666
831,easy,0,27,0.02100205421447754
832,easy,0,24,0.01169586181640625
833,easy,1,3,0.0023751258850097656
834,easy,1,5,0.0041730403900146484
835,easy,0,31,0.02688431739807129
836,easy,0,31,0.02835702896118164
837,easy,0,27,0.015327930450439453
838,easy,0,33,0.03190183639526367
839,easy,1,3,0.0022306442260742188
840,easy,0,31,0.02682209014892578
841,easy,0,23,0.016154050827026367
842,easy,0,28,0.024405956268310547
843,easy,0,17,0.011842012405395508
844,easy,0,25,0.021055936813354492
845,easy,0,24,0.014631032943725586
846,easy,0,24,0.016971111297607422
847,easy,0,28,0.02413797378540039
848,easy,0,33,0.030026912689208984
849,easy,0,24,0.017287015914916992
850,easy,0,20,0.013152122497558594
851,easy,1,3,0.002084970474243164
852,easy,0,32,0.019353151321411133
853,easy,1,7,0.007986783981323242
854,easy,0,19,0.016303300857543945
855,easy,0,26,0.022310972213745117
856,easy,0,29,0.026025056838989258
857,easy,1,3,0.0024099349975585938
858,easy,0,24,0.015991926193237305
859,easy,0,26,0.018597841262817383
860,easy,1,3,0.002095937728881836
861,easy,0,36,0.029787302017211914
862,easy,0,35,0.031019926071166992
863,easy,0,28,0.022151947021484375
864,easy,0,36,0.031564950942993164
865,easy,0,34,0.03441596031188965
866,easy,0,22,0.017893075942993164
867,easy,0,28,0.01813817024230957
868,easy,0,27,0.01838397979736328
869,easy,0,34,0.039624929428100586
870,easy,1,5,0.004503011703491211
871,easy,1,3,0.0026061534881591797
872,easy,0,19,0.04523801803588867
873,easy,0,33,0.03321385383605957
874,easy,0,22,0.017390966415405273
875,easy,1,8,0.008728265762329102
876,easy,0,14,0.008841276168823242
877,easy,0,36,0.027930021286010742
878,easy,0,32,0.025435686111450195
879,easy,0,29,0.027705907821655273
880,easy,0,25,0.03195381164550781
881,easy,1,3,0.002299070358276367
882,easy,0,38,0.04066586494445801
883,easy,0,24,0.02150893211364746
884,easy,0,32,0.0295259952545166
885,easy,0,28,0.023267030715942383
886,easy,0,25,0.022787094116210938
887,easy,0,18,0.011342763900756836
888,easy,0,35,0.028348922729492188
889,easy,0,32,0.03520488739013672
890,easy,0,20,0.01318502426147461
891,easy,0,37,0.04009604454040527
892,easy,0,35,0.02869105339050293
893,easy,0,33,0.032447099685668945
894,easy,0,18,0.01100015640258789
895,easy,0,38,0.041088104248046875
896,easy,0,31,0.02484297752380371
897,easy,1,5,0.005541801452636719
898,easy,1,4,0.003278970718383789
899,easy,0,22,0.020718097686767578
900,easy,0,28,0.02030205726623535
901,easy,1,3,0.0022568702697753906
902,easy,0,26,0.012186765670776367
903,easy,0,37,0.030391931533813477
904,easy,0,28,0.027762889862060547
905,easy,0,20,0.008424997329711914
906,easy,0,31,0.024237871170043945
907,easy,0,19,0.014990091323852539
908,easy,1,30,0.02597212791442871
909,easy,0,24,0.016978979110717773
910,easy,0,21,0.017019033432006836
911,easy,0,17,0.009325265884399414
912,easy,0,36,0.032125234603881836
913,easy,0,26,0.021582841873168945
914,easy,0,30,0.020287036895751953
915,easy,0,39,0.042639970779418945
916,easy,0,16,0.013409852981567383
917,easy,0,35,0.024210214614868164
918,easy,0,28,0.01669001579284668
919,easy,1,3,0.002488851547241211
920,easy,1,3,0.0020720958709716797
921,easy,1,4,0.0035681724548339844
922,easy,0,29,0.022891998291015625
923,easy,0,25,0.027141094207763672
924,easy,0,32,0.021148204803466797
925,easy,0,26,0.021123170852661133
926,easy,1,29,0.024288177490234375
927,easy,1,6,0.006257057189941406
928,easy,0,29,0.030372142791748047
929,easy,0,19,0.008675813674926758
930,easy,0,32,0.032827138900756836
931,easy,0,25,0.016102075576782227
932,easy,0,32,0.031758785247802734
933,easy,0,29,0.031893014907836914
934,easy,0,19,0.012638092041015625
935,easy,0,24,0.02074718475341797
936,easy,0,22,0.013664960861206055
937,easy,1,3,0.002221822738647461
938,easy,0,28,0.022212743759155273
939,easy,1,3,0.002347230911254883
940,easy,0,29,0.024886131286621094
941,easy,0,28,0.017419099807739258
942,easy,0,36,0.03293490409851074
943,easy,0,22,0.015229940414428711
944,easy,0,19,0.01308894157409668
945,easy,0,34,0.03747415542602539
946,easy,1,4,0.003148794174194336
947,easy,0,26,0.017141103744506836
948,easy,0,32,0.026081085205078125
949,easy,1,5,0.00458216667175293
950,easy,0,31,0.03348803520202637
951,easy,0,28,0.017696857452392578
952,easy,1,3,0.002446889877319336
953,easy,1,3,0.0023179054260253906
954,easy,1,3,0.002315998077392578
955,easy,0,28,0.012624263763427734
956,easy,1,34,0.03036212921142578
957,easy,0,16,0.00780487060546875
958,easy,0,30,0.0304110050201416
959,easy,0,41,0.02969074249267578
960,easy,1,3,0.0023469924926757812
961,easy,1,24,0.021034955978393555
962,easy,0,42,0.041771888732910156
963,easy,0,29,0.02645397186279297
964,easy,0,32,0.0257718563079834
965,easy,0,21,0.017863988876342773
966,easy,0,35,0.030720233917236328
967,easy,0,36,0.03308892250061035
968,easy,0,34,0.036003828048706055
969,easy,0,32,0.021404266357421875
970,easy,1,3,0.0020940303802490234
971,easy,0,22,0.016359806060791016
972,easy,0,34,0.027685880661010742
973,easy,1,4,0.003137826919555664
974,easy,0,38,0.039875030517578125
975,easy,1,3,0.002576112747192383
976,easy,0,30,0.0259859561920166
977,easy,0,23,0.014967679977416992
978,easy,0,24,0.01386404037475586
979,easy,0,26,0.019516944885253906
980,easy,0,27,0.021484851837158203
981,easy,0,29,0.0221407413482666
982,easy,0,32,0.028049230575561523
983,easy,0,36,0.027187824249267578
984,easy,0,37,0.03332781791687012
985,easy,0,33,0.03209209442138672
986,easy,0,32,0.023999929428100586
987,easy,0,27,0.026948928833007812
988,easy,0,33,0.0318448543548584
989,easy,0,34,0.036253929138183594
990,easy,1,25,0.0227200984954834
991,easy,1,3,0.002155780792236328
992,easy,1,4,0.003075838088989258
993,easy,1,4,0.003083944320678711
994,easy,0,38,0.059046268463134766
995,easy,0,28,0.017986774444580078
996,easy,1,3,0.002287149429321289
997,easy,0,35,0.026351213455200195
998,easy,0,22,0.012537956237792969
999,easy,0,16,0.008994102478027344
