Game,Level,Result,Num of steps,Time
382,hard,1,3,0.012197017669677734
383,hard,1,3,0.011407136917114258
384,hard,0,105,1.1697187423706055
385,hard,1,5,0.021545886993408203
386,hard,1,13,0.06649923324584961
387,hard,1,6,0.0303497314453125
388,hard,1,3,0.011924028396606445
389,hard,1,5,0.022651195526123047
390,hard,1,3,0.011565923690795898
391,hard,0,129,1.415827989578247
392,hard,1,3,0.01187586784362793
393,hard,1,3,0.011749029159545898
394,hard,1,6,0.034143924713134766
395,hard,1,3,0.01186990737915039
396,hard,1,3,0.012419939041137695
397,hard,1,13,0.06676292419433594
398,hard,1,182,1.6498010158538818
399,hard,1,3,0.0101470947265625
400,hard,1,240,2.208028793334961
401,hard,0,121,1.0556647777557373
402,hard,0,108,1.3930389881134033
403,hard,0,134,1.5720009803771973
404,hard,1,4,0.020473003387451172
405,hard,1,11,0.058074951171875
406,hard,1,3,0.011848211288452148
407,hard,1,9,0.04157686233520508
408,hard,1,3,0.011815309524536133
409,hard,1,3,0.011609077453613281
410,hard,1,11,0.05518007278442383
411,hard,1,9,0.04345893859863281
412,hard,0,131,1.9696340560913086
413,hard,1,7,0.03971695899963379
414,hard,1,170,1.4860961437225342
415,hard,1,170,1.8095011711120605
416,hard,1,18,0.09306812286376953
417,hard,1,5,0.02322220802307129
418,hard,1,3,0.011890172958374023
419,hard,1,95,0.9437997341156006
420,hard,0,94,1.0277323722839355
421,hard,1,5,0.022363901138305664
422,hard,1,3,0.010974884033203125
423,hard,1,7,0.03451395034790039
424,hard,0,123,1.4991858005523682
425,hard,1,3,0.01191401481628418
426,hard,0,127,1.3769140243530273
427,hard,1,3,0.012106180191040039
428,hard,1,51,0.49805378913879395
429,hard,1,6,0.028377056121826172
430,hard,1,3,0.01161503791809082
431,hard,1,14,0.08553385734558105
432,hard,1,3,0.010938167572021484
433,hard,1,137,1.0866498947143555
434,hard,1,269,1.889240026473999
435,hard,1,3,0.010920047760009766
436,hard,1,8,0.03775787353515625
437,hard,0,108,1.1864690780639648
438,hard,1,46,0.3420841693878174
439,hard,1,96,0.6534228324890137
440,hard,1,4,0.01641988754272461
441,hard,1,4,0.020068883895874023
442,hard,1,4,0.017075300216674805
443,hard,1,4,0.018146276473999023
444,hard,1,41,0.30118513107299805
445,hard,1,218,1.7204320430755615
446,hard,1,30,0.15527796745300293
447,hard,1,4,0.017301082611083984
448,hard,1,7,0.03368425369262695
449,hard,1,3,0.011675834655761719
450,hard,1,6,0.03609800338745117
451,hard,1,306,1.7701961994171143
452,hard,1,10,0.04853487014770508
453,hard,1,5,0.020137786865234375
454,hard,1,39,0.29256224632263184
455,hard,0,113,0.9595446586608887
456,hard,0,332,2.3596978187561035
457,hard,0,130,1.4657108783721924
458,hard,1,147,1.2440330982208252
459,hard,1,17,0.09025216102600098
460,hard,0,127,1.766711950302124
461,hard,0,130,1.5360028743743896
462,hard,1,5,0.020903825759887695
463,hard,0,126,1.2822511196136475
464,hard,1,3,0.01182103157043457
465,hard,1,47,0.25568389892578125
466,hard,1,6,0.028692007064819336
467,hard,1,6,0.026220083236694336
468,hard,1,164,1.2905120849609375
469,hard,1,155,1.499433994293213
470,hard,1,3,0.011965036392211914
471,hard,1,11,0.05862307548522949
472,hard,1,8,0.04100775718688965
473,hard,0,131,1.6371169090270996
474,hard,1,4,0.018064022064208984
475,hard,1,46,0.28118085861206055
476,hard,1,101,0.8425581455230713
477,hard,1,6,0.026462078094482422
478,hard,1,4,0.017612934112548828
479,hard,1,5,0.024075031280517578
480,hard,0,115,1.0967910289764404
481,hard,0,119,1.5623419284820557
482,hard,0,110,1.2084581851959229
483,hard,0,133,1.333914041519165
484,hard,1,134,1.0913848876953125
485,hard,1,3,0.012009859085083008
486,hard,1,3,0.010778188705444336
487,hard,1,151,1.5273339748382568
488,hard,1,4,0.018132925033569336
489,hard,1,90,0.5853917598724365
490,hard,0,127,1.3518102169036865
491,hard,1,9,0.040574073791503906
492,hard,1,4,0.018004894256591797
493,hard,1,3,0.009898185729980469
494,hard,0,128,1.304260015487671
495,hard,1,3,0.011599063873291016
496,hard,1,14,0.07030820846557617
497,hard,1,4,0.016423940658569336
498,hard,1,7,0.03447294235229492
499,hard,1,158,1.4462120532989502
500,hard,1,73,0.5255889892578125
501,hard,1,3,0.011961936950683594
502,hard,1,8,0.03740811347961426
503,hard,0,117,1.6184749603271484
504,hard,1,30,0.16606783866882324
505,hard,1,4,0.01744389533996582
506,hard,1,3,0.010421991348266602
507,hard,1,3,0.013725996017456055
508,hard,1,3,0.01155996322631836
509,hard,1,4,0.0169069766998291
510,hard,1,3,0.011435985565185547
511,hard,1,4,0.0159909725189209
512,hard,1,15,0.07770705223083496
513,hard,0,166,1.7384631633758545
514,hard,1,114,0.8865690231323242
515,hard,1,209,1.9050860404968262
516,hard,1,3,0.011521100997924805
517,hard,1,32,0.17750930786132812
518,hard,1,19,0.1049649715423584
519,hard,1,4,0.015416145324707031
520,hard,0,159,2.177389144897461
521,hard,1,6,0.029943227767944336
522,hard,1,142,0.8724348545074463
523,hard,0,123,1.2016658782958984
524,hard,1,230,1.5321588516235352
525,hard,1,3,0.011292219161987305
526,hard,1,5,0.0223691463470459
527,hard,1,4,0.016882896423339844
