Game,Level,Result,Num of steps,Time
501,medium,0,68,1.0867478847503662
502,medium,1,103,1.4926059246063232
503,medium,1,4,0.007445096969604492
504,medium,0,109,1.1369919776916504
505,medium,1,14,0.07062220573425293
506,medium,1,90,0.9610178470611572
507,medium,1,6,0.024977922439575195
508,medium,0,57,0.5943551063537598
509,medium,1,113,1.1201159954071045
510,medium,0,128,2.3769052028656006
511,medium,1,4,0.011632204055786133
512,medium,1,3,0.003078937530517578
513,medium,1,128,1.8588249683380127
514,medium,0,111,0.9155609607696533
515,medium,0,127,1.580657958984375
516,medium,1,64,0.9783620834350586
517,medium,1,10,0.07790803909301758
518,medium,1,54,0.615211009979248
519,medium,1,68,0.8791561126708984
520,medium,1,5,0.014405012130737305
521,medium,1,5,0.01489877700805664
522,medium,1,4,0.009161233901977539
523,medium,1,4,0.005921840667724609
524,medium,1,3,0.002610921859741211
525,medium,1,4,0.00846099853515625
526,medium,0,125,1.2425670623779297
527,medium,0,141,1.4407751560211182
528,medium,1,3,0.0029103755950927734
529,medium,1,86,0.8942289352416992
530,medium,0,120,1.3162150382995605
531,medium,0,50,0.5302410125732422
532,medium,0,136,1.5636348724365234
533,medium,0,71,0.8361098766326904
534,medium,1,13,0.09556818008422852
535,medium,1,126,1.5635662078857422
536,medium,0,68,0.7697920799255371
537,medium,1,96,1.2887182235717773
538,medium,0,130,1.0602970123291016
539,medium,0,126,1.6727559566497803
540,medium,0,66,0.5920872688293457
541,medium,0,113,1.0476758480072021
542,medium,1,64,0.8899111747741699
543,medium,1,3,0.008016109466552734
544,medium,1,3,0.007211208343505859
545,medium,0,131,1.2948212623596191
546,medium,1,3,0.009245157241821289
547,medium,0,147,1.8675310611724854
548,medium,1,8,0.04865527153015137
549,medium,1,3,0.0029439926147460938
550,medium,0,141,1.2041311264038086
551,medium,1,4,0.008300065994262695
552,medium,0,135,1.0984749794006348
553,medium,0,138,1.4197320938110352
554,medium,1,3,0.0030410289764404297
555,medium,1,3,0.0030372142791748047
556,medium,0,121,1.3964202404022217
557,medium,1,12,0.08224630355834961
558,medium,1,7,0.0514528751373291
559,medium,1,114,1.1588919162750244
560,medium,1,3,0.0033919811248779297
561,medium,1,3,0.005622148513793945
562,medium,0,121,1.2335162162780762
563,medium,1,124,1.2202157974243164
564,medium,0,66,0.6049783229827881
565,medium,1,18,0.18129301071166992
566,medium,1,80,1.0548250675201416
567,medium,1,3,0.009699106216430664
568,medium,1,9,0.058089256286621094
569,medium,1,12,0.05829310417175293
570,medium,0,117,1.246156930923462
571,medium,0,97,1.2835299968719482
572,medium,1,3,0.005566835403442383
573,medium,1,12,0.09396100044250488
574,medium,1,137,1.4555907249450684
575,medium,0,70,0.7958111763000488
576,medium,1,9,0.0472409725189209
577,medium,1,8,0.033541202545166016
578,medium,0,106,1.1936089992523193
579,medium,1,123,1.0497462749481201
580,medium,1,3,0.005799055099487305
581,medium,0,117,1.2871160507202148
582,medium,0,114,1.0915029048919678
583,medium,1,10,0.06684613227844238
584,medium,0,65,0.5878009796142578
585,medium,1,87,1.2745919227600098
586,medium,1,103,1.430992841720581
587,medium,1,5,0.01879096031188965
588,medium,1,5,0.02505183219909668
589,medium,0,77,0.7032990455627441
590,medium,0,117,1.1202070713043213
591,medium,1,101,1.0329279899597168
592,medium,0,104,0.9911301136016846
593,medium,1,105,1.01511812210083
594,medium,0,147,1.837604284286499
595,medium,1,9,0.0419621467590332
596,medium,0,126,1.074333906173706
597,medium,1,93,0.9217019081115723
598,medium,0,108,1.5830860137939453
599,medium,0,143,1.5500378608703613
600,medium,1,5,0.021989107131958008
601,medium,1,116,1.134145975112915
602,medium,1,3,0.0037848949432373047
603,medium,0,114,1.0814728736877441
604,medium,0,57,0.5730650424957275
605,medium,1,3,0.004144191741943359
606,medium,1,103,1.4159889221191406
607,medium,1,108,0.9576678276062012
608,medium,0,73,0.783160924911499
609,medium,1,5,0.0110931396484375
610,medium,1,5,0.010459184646606445
611,medium,0,120,1.159578800201416
612,medium,1,105,1.3931519985198975
613,medium,1,28,0.2977571487426758
614,medium,0,127,1.4737632274627686
615,medium,1,9,0.05309486389160156
616,medium,1,110,0.9524972438812256
617,medium,0,149,1.2372322082519531
618,medium,1,3,0.007848978042602539
619,medium,1,78,0.8469703197479248
620,medium,1,6,0.026790857315063477
621,medium,0,66,0.6088137626647949
622,medium,1,91,1.1051759719848633
623,medium,0,103,1.4292771816253662
624,medium,1,6,0.023782968521118164
625,medium,1,4,0.012157917022705078
626,medium,0,135,1.2749261856079102
627,medium,1,3,0.0034589767456054688
628,medium,1,9,0.04418611526489258
629,medium,0,123,1.455064058303833
630,medium,1,5,0.017808914184570312
631,medium,1,3,0.002850055694580078
632,medium,1,5,0.017091989517211914
633,medium,1,8,0.04244589805603027
634,medium,0,61,0.7002739906311035
635,medium,1,6,0.02626824378967285
636,medium,1,121,1.2300810813903809
637,medium,0,126,1.6216802597045898
638,medium,0,132,1.5162169933319092
639,medium,1,108,1.281506061553955
640,medium,0,68,0.8180117607116699
641,medium,1,3,0.004770755767822266
642,medium,1,3,0.005454301834106445
643,medium,0,109,1.2671067714691162
644,medium,0,121,1.3263952732086182
645,medium,1,14,0.12320685386657715
646,medium,0,45,0.6146566867828369
647,medium,1,30,0.2657489776611328
648,medium,0,131,2.0062437057495117
649,medium,1,4,0.01730489730834961
650,medium,1,134,2.1243159770965576
651,medium,1,93,1.3092329502105713
652,medium,1,30,0.2409977912902832
653,medium,1,3,0.005807161331176758
654,medium,0,82,1.1067039966583252
655,medium,0,111,1.3756780624389648
656,medium,0,73,0.9157161712646484
657,medium,0,111,1.1324927806854248
658,medium,1,3,0.0032701492309570312
659,medium,1,8,0.05694389343261719
660,medium,0,51,0.5331628322601318
661,medium,0,64,0.8228302001953125
662,medium,0,104,1.3774189949035645
663,medium,1,112,1.294309139251709
664,medium,1,3,0.008168220520019531
665,medium,1,6,0.03732872009277344
666,medium,1,7,0.05431699752807617
667,medium,0,92,1.1766457557678223
668,medium,1,76,0.8951208591461182
669,medium,1,4,0.012847185134887695
670,medium,0,149,1.7104392051696777
671,medium,1,5,0.017141103744506836
672,medium,0,54,0.6301677227020264
673,medium,0,127,1.2393028736114502
674,medium,1,5,0.016257047653198242
675,medium,1,5,0.016942977905273438
676,medium,1,3,0.0024492740631103516
677,medium,1,93,1.0031261444091797
678,medium,0,122,1.3525571823120117
679,medium,0,58,0.7513158321380615
680,medium,1,4,0.02160501480102539
681,medium,1,72,0.9733350276947021
682,medium,1,13,0.0747220516204834
683,medium,1,8,0.05258321762084961
684,medium,0,64,0.6855630874633789
685,medium,0,127,1.816749095916748
686,medium,1,108,1.3534090518951416
687,medium,1,6,0.014847993850708008
688,medium,1,3,0.0034110546112060547
689,medium,0,52,0.6783080101013184
690,medium,1,9,0.04397106170654297
691,medium,0,115,1.4675190448760986
692,medium,0,62,0.5365808010101318
693,medium,1,5,0.01784491539001465
694,medium,0,140,2.16304087638855
695,medium,0,62,0.45197606086730957
696,medium,0,126,1.2176861763000488
697,medium,1,111,1.219329833984375
698,medium,1,8,0.04628396034240723
699,medium,1,66,0.8420186042785645
700,medium,1,114,1.2201201915740967
701,medium,0,101,1.2704041004180908
702,medium,0,142,1.3699121475219727
703,medium,1,15,0.08000397682189941
