Game,Level,Result,Num of steps,Time
805,easy,1,3,0.0009119510650634766
806,easy,1,3,0.004019737243652344
807,easy,1,23,0.03100109100341797
808,easy,0,21,0.025444746017456055
809,easy,1,8,0.013909101486206055
810,easy,0,24,0.049881935119628906
811,easy,0,28,0.04577302932739258
812,easy,1,6,0.00700688362121582
813,easy,0,22,0.03252887725830078
814,easy,0,28,0.0309293270111084
815,easy,1,6,0.007064104080200195
816,easy,0,40,0.10082793235778809
817,easy,0,19,0.03749990463256836
818,easy,1,9,0.035063982009887695
819,easy,0,15,0.021690845489501953
820,easy,1,22,0.025707006454467773
821,easy,0,19,0.014560937881469727
822,easy,0,37,0.05464029312133789
823,easy,0,25,0.049957990646362305
824,easy,1,5,0.00620269775390625
825,easy,0,25,0.03549981117248535
826,easy,0,18,0.031094074249267578
827,easy,0,33,0.04384779930114746
828,easy,0,25,0.049314022064208984
829,easy,0,25,0.029035091400146484
830,easy,0,48,0.08178305625915527
831,easy,0,23,0.03135395050048828
832,easy,1,3,0.0012941360473632812
833,easy,0,16,0.023033857345581055
834,easy,0,35,0.12370896339416504
835,easy,0,26,0.05058479309082031
836,easy,0,39,0.04685211181640625
837,easy,1,10,0.02249884605407715
838,easy,0,33,0.06158804893493652
839,easy,0,16,0.014604806900024414
840,easy,1,3,0.003050088882446289
841,easy,0,33,0.05571103096008301
842,easy,0,32,0.03828597068786621
843,easy,0,35,0.055358171463012695
844,easy,0,41,0.0416259765625
845,easy,0,26,0.03621792793273926
846,easy,1,29,0.06830310821533203
847,easy,0,28,0.052574872970581055
848,easy,0,21,0.03903317451477051
849,easy,1,3,0.0011219978332519531
850,easy,0,16,0.03794980049133301
851,easy,0,40,0.10374307632446289
852,easy,0,30,0.028373003005981445
853,easy,0,35,0.05903482437133789
854,easy,0,31,0.04729104042053223
855,easy,1,4,0.002707958221435547
856,easy,1,3,0.0012199878692626953
857,easy,0,15,0.021847963333129883
858,easy,1,4,0.002007007598876953
859,easy,0,28,0.05806589126586914
860,easy,0,24,0.031995296478271484
861,easy,1,21,0.03562593460083008
862,easy,0,32,0.0787360668182373
863,easy,1,11,0.020823001861572266
864,easy,0,20,0.020831823348999023
865,easy,0,42,0.09040689468383789
866,easy,0,31,0.05983781814575195
867,easy,0,23,0.030247926712036133
868,easy,0,34,0.08724093437194824
869,easy,1,4,0.005487918853759766
870,easy,0,31,0.057843923568725586
871,easy,0,33,0.062197208404541016
872,easy,1,5,0.004812002182006836
873,easy,0,26,0.04862570762634277
874,easy,1,18,0.02460002899169922
875,easy,1,14,0.02768993377685547
876,easy,0,26,0.05164504051208496
877,easy,1,32,0.06524801254272461
878,easy,0,24,0.05338168144226074
879,easy,1,4,0.0021071434020996094
880,easy,1,5,0.011739969253540039
881,easy,1,3,0.0009360313415527344
882,easy,0,39,0.10167694091796875
883,easy,0,20,0.04174304008483887
884,easy,0,38,0.07254719734191895
885,easy,0,37,0.0645287036895752
886,easy,0,31,0.06589794158935547
887,easy,0,37,0.10997295379638672
888,easy,1,24,0.038472890853881836
889,easy,0,28,0.038368940353393555
890,easy,1,4,0.0022618770599365234
891,easy,0,30,0.06833004951477051
892,easy,0,26,0.02519392967224121
893,easy,0,30,0.060849905014038086
894,easy,1,4,0.004425764083862305
895,easy,1,11,0.013437271118164062
896,easy,0,30,0.05310177803039551
897,easy,0,43,0.10058283805847168
898,easy,1,3,0.0009648799896240234
899,easy,0,22,0.038649797439575195
900,easy,1,3,0.0009648799896240234
901,easy,0,28,0.05035591125488281
902,easy,1,3,0.0008301734924316406
903,easy,0,22,0.03458094596862793
904,easy,1,6,0.004402875900268555
905,easy,0,27,0.0595860481262207
906,easy,0,24,0.046488046646118164
907,easy,0,23,0.031327009201049805
908,easy,0,40,0.07025980949401855
909,easy,0,34,0.04004788398742676
910,easy,1,16,0.027534961700439453
911,easy,0,22,0.04770088195800781
912,easy,1,3,0.001222848892211914
913,easy,0,18,0.021514177322387695
914,easy,0,36,0.039215087890625
915,easy,0,34,0.0717921257019043
